[2025-06-09 04:59:45] === Application started ===
[2025-06-09 04:59:45] WebSocket сервер запущен на ws://localhost:8080
[2025-06-09 04:59:52] Клиент подключен
[2025-06-09 04:59:55] Двигатель запущен
[2025-06-09 04:59:55] Запуск двигателя
[2025-06-09 05:00:00] Отправка данных: {"speed":0.0,"rpm":0.0,"gear":"N","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0,"engineRunning":true}
[2025-06-09 05:00:00] Отправка данных: {"speed":0.0,"rpm":800.0,"gear":"N","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0,"engineRunning":true}
[2025-06-09 05:00:00] Двигатель успешно запущен
[2025-06-09 05:00:00] Отправка данных: {"speed":0.0,"rpm":800.0,"gear":"N","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0,"engineRunning":true}
[2025-06-09 05:00:00] Передача переключена: N → N
[2025-06-09 05:00:00] Газ отпущен
[2025-06-09 05:00:00] Тормоз отпущен
[2025-06-09 05:00:00] Отправка данных: {"speed":0.0,"rpm":800.0,"gear":"N","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0,"engineRunning":true}
[2025-06-09 05:00:11] Отправка данных: {"speed":0.0,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0,"engineRunning":true}
[2025-06-09 05:00:11] Передача переключена: N → 1
[2025-06-09 05:00:11] Передача установлена: 1
[2025-06-09 05:00:11] Отправка данных: {"speed":0.0,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0,"engineRunning":true}
[2025-06-09 05:00:11] Передача переключена: 1 → 1
[2025-06-09 05:00:11] Передача установлена: 1
[2025-06-09 05:00:16] Педаль газа нажата
[2025-06-09 05:00:16] Газ нажат
[2025-06-09 05:00:16] Отправка данных: {"speed":0.75,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0002,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":1.5,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0006,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":2.25,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0012,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":3.0,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0021,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":3.75,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0031,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":4.5,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0044,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":5.25,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0058,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":6.0,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0075,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":6.75,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0094,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":7.5,"rpm":800.0,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0115,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":8.25,"rpm":808.73,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0138,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":9.0,"rpm":837.45,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0162,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":9.75,"rpm":880.17,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.019,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":10.5,"rpm":932.68,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0219,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":11.25,"rpm":992.05,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.025,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":12.0,"rpm":1056.23,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0283,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":12.75,"rpm":1123.76,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0319,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":13.5,"rpm":1193.64,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0356,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":14.25,"rpm":1265.17,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0396,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":15.0,"rpm":1337.86,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0438,"engineRunning":true}
[2025-06-09 05:00:16] Отправка данных: {"speed":15.75,"rpm":1411.35,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0481,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":16.5,"rpm":1485.4,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0527,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":17.25,"rpm":1559.85,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0575,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":18.0,"rpm":1634.58,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0625,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":18.75,"rpm":1709.5,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0677,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":19.5,"rpm":1784.55,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0731,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":20.25,"rpm":1859.71,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0788,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":21.0,"rpm":1934.92,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0846,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":21.75,"rpm":2010.19,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0906,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":22.5,"rpm":2085.48,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.0969,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":23.25,"rpm":2160.8,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1033,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":24.0,"rpm":2236.14,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.11,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":24.75,"rpm":2311.48,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1169,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":25.5,"rpm":2386.84,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.124,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":26.25,"rpm":2462.2,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1312,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":27.0,"rpm":2537.56,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1388,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":27.75,"rpm":2612.93,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1465,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":28.5,"rpm":2688.3,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1544,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":29.25,"rpm":2763.67,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1625,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":30.0,"rpm":2839.04,"gear":"1","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1708,"engineRunning":true}
[2025-06-09 05:00:17] Автоматическая передача вверх
[2025-06-09 05:00:17] Отправка данных: {"speed":30.75,"rpm":2690.95,"gear":"2","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1794,"engineRunning":true}
[2025-06-09 05:00:17] Передача переключена: 2 → 2
[2025-06-09 05:00:17] Передача установлена: 2
[2025-06-09 05:00:17] Отправка данных: {"speed":30.75,"rpm":2534.53,"gear":"2","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1794,"engineRunning":true}
[2025-06-09 05:00:17] Передача переключена: 2 → 2
[2025-06-09 05:00:17] Передача установлена: 2
[2025-06-09 05:00:17] Отправка данных: {"speed":30.75,"rpm":3044.24,"gear":"2","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1794,"engineRunning":true}
[2025-06-09 05:00:17] Отправка данных: {"speed":30.75,"rpm":2998.2,"gear":"2","temperature":90.0,"fuelLevel":40.0,"voltage":13.5,"mileage":0.1794,"engineRunning":true}
